Name,Contact_No,Crime_Type,Intensity_Level,Witness_Info,Location,Latitude,Longitude,Timestamp,Description
User_847,03268594418,Robbery,High,"[{""Name"": ""Witness_38"", ""Contact_No"": ""03363771180""}, {""Name"": ""Witness_34"", ""Contact_No"": ""03368970658""}]",Satellite Town Area,30.215176,67.017087,2025-10-11T19:24:00,Victim intercepted and robbed at gunpoint.
User_475,03492544059,Mobile Snatching,Low,"[{""Name"": ""Witness_81"", ""Contact_No"": ""03349975747""}]",Hazara Town Area,30.19078,66.963004,2025-10-12T12:10:00,Victim robbed of mobile while walking.
User_252,03416316870,Mobile Snatching,Low,"[{""Name"": ""Witness_46"", ""Contact_No"": ""03426126153""}]",Cantonment Area,30.178387,67.005916,2025-10-13T23:28:00,Victim robbed of mobile while walking.
User_633,03435490635,Mobile Snatching,Low,"[{""Name"": ""Witness_40"", ""Contact_No"": ""03268446904""}]",Zarghoon Road Area,30.203002,67.040266,2025-10-14T12:33:00,Phone snatched by two riders on a bike.
User_744,03128015782,Mobile Snatching,Medium,"[{""Name"": ""Witness_81"", ""Contact_No"": ""03116208011""}]",Hazara Town Area,30.180416,66.931107,2025-10-15T14:56:00,Victim robbed of mobile while walking.
User_610,03274801147,Motorcycle Theft,Medium,[],Sariab Road Area,30.152311,66.957785,2025-10-15T16:06:00,Motorcycle lock broken at market parking.
User_377,03238273646,Robbery,High,"[{""Name"": ""Witness_96"", ""Contact_No"": ""03483572517""}, {""Name"": ""Witness_84"", ""Contact_No"": ""03105318625""}, {""Name"": ""Witness_66"", ""Contact_No"": ""03447273954""}]",Hazara Town Area,30.180556,66.949131,2025-10-17T00:05:00,Victim intercepted and robbed at gunpoint.
User_447,03408383482,Mobile Snatching,Low,[],Jinnah Road Area,30.202576,66.998944,2025-10-17T04:11:00,Phone snatched by two riders on a bike.
User_867,03366455707,Mobile Snatching,Low,"[{""Name"": ""Witness_76"", ""Contact_No"": ""03387948102""}]",Satellite Town Area,30.19056,67.017526,2025-10-19T00:15:00,Victim robbed of mobile while walking.
User_906,03285873068,Motorcycle Theft,Medium,"[{""Name"": ""Witness_52"", ""Contact_No"": ""03312459206""}]",Hazara Town Area,30.174005,66.94226,2025-10-19T19:29:00,Motorcycle lock broken at market parking.
User_947,03367170891,Mobile Snatching,Low,"[{""Name"": ""Witness_49"", ""Contact_No"": ""03453094113""}]",Zarghoon Road Area,30.206563,67.000623,2025-10-20T14:33:00,Phone snatched by two riders on a bike.
User_456,03494180956,Mobile Snatching,Medium,"[{""Name"": ""Witness_25"", ""Contact_No"": ""03479742517""}]",Sariab Road Area,30.142228,66.999708,2025-10-20T19:05:00,Victim robbed of mobile while walking.
User_494,03427552044,Mobile Snatching,High,"[{""Name"": ""Witness_52"", ""Contact_No"": ""03373365020""}, {""Name"": ""Witness_49"", ""Contact_No"": ""03311097510""}]",Nawa Killi Area,30.261848,67.021867,2025-10-20T21:09:00,Victim robbed of mobile while walking.
User_449,03112957985,Mobile Snatching,Low,"[{""Name"": ""Witness_90"", ""Contact_No"": ""03486686881""}]",Sariab Road Area,30.149841,66.963161,2025-10-20T23:42:00,Phone snatched by two riders on a bike.
User_774,03449002545,Mobile Snatching,Low,[],Cantonment Area,30.19567,67.049205,2025-10-21T16:29:00,Phone snatched by two riders on a bike.
User_675,03359691891,Mobile Snatching,Low,[],Satellite Town Area,30.229611,67.018971,2025-10-23T14:55:00,Victim robbed of mobile while walking.
User_844,03321988221,Motorcycle Theft,Medium,[],Satellite Town Area,30.23803,66.975243,2025-10-24T23:21:00,Bike stolen from outside the house.
User_780,03353555199,Mobile Snatching,Low,[],Cantonment Area,30.169553,67.034017,2025-10-26T09:55:00,Victim robbed of mobile while walking.
User_558,03244400231,Mobile Snatching,Low,"[{""Name"": ""Witness_22"", ""Contact_No"": ""03251550614""}]",Satellite Town Area,30.203544,67.010994,2025-10-26T16:20:00,Victim robbed of mobile while walking.
User_526,03385442850,Mobile Snatching,High,"[{""Name"": ""Witness_15"", ""Contact_No"": ""03282285926""}, {""Name"": ""Witness_33"", ""Contact_No"": ""03212534528""}]",Cantonment Area,30.211016,67.014634,2025-10-28T09:54:00,Victim robbed of mobile while walking.
User_362,03412841050,Car Theft,Medium,"[{""Name"": ""Witness_32"", ""Contact_No"": ""03103737535""}]",Satellite Town Area,30.204587,67.032943,2025-10-28T18:15:00,Car jacked from the market parking.
User_159,03102375382,Mobile Snatching,Low,"[{""Name"": ""Witness_75"", ""Contact_No"": ""03233110867""}]",Zarghoon Road Area,30.181446,67.016846,2025-10-28T19:38:00,Victim robbed of mobile while walking.
User_546,03455507688,Assault,Low,"[{""Name"": ""Witness_59"", ""Contact_No"": ""03417981605""}]",Sariab Road Area,30.150358,66.998388,2025-10-31T18:17:00,Street fight resulting in moderate injuries.
User_526,03412511118,Assault,Low,"[{""Name"": ""Witness_39"", ""Contact_No"": ""03104595599""}]",Satellite Town Area,30.214594,67.004802,2025-11-01T11:02:00,Physical altercation outside a local cafe.
User_846,03309821942,Mobile Snatching,Medium,"[{""Name"": ""Witness_78"", ""Contact_No"": ""03471273896""}]",Hazara Town Area,30.167291,66.974808,2025-11-01T15:33:00,Phone snatched by two riders on a bike.
User_553,03447715751,Motorcycle Theft,Low,[],Zarghoon Road Area,30.223703,66.992715,2025-11-04T18:33:00,Motorcycle lock broken at market parking.
User_186,03291675277,Mobile Snatching,Low,[],Jinnah Road Area,30.198031,66.975731,2025-11-05T11:21:00,Victim robbed of mobile while walking.
User_858,03385645575,Mobile Snatching,Low,[],Sariab Road Area,30.159876,66.989401,2025-11-08T12:31:00,Victim robbed of mobile while walking.
User_257,03472938489,Motorcycle Theft,Low,"[{""Name"": ""Witness_56"", ""Contact_No"": ""03161123850""}]",Jinnah Road Area,30.164514,66.984228,2025-11-09T17:36:00,Motorcycle lock broken at market parking.
User_192,03384427138,Robbery,High,"[{""Name"": ""Witness_47"", ""Contact_No"": ""03148441363""}, {""Name"": ""Witness_31"", ""Contact_No"": ""03211828905""}]",Nawa Killi Area,30.244425,67.009996,2025-11-09T18:49:00,Armed individuals looted the shop.
User_295,03486536044,Robbery,High,"[{""Name"": ""Witness_83"", ""Contact_No"": ""03287674077""}, {""Name"": ""Witness_98"", ""Contact_No"": ""03491325900""}, {""Name"": ""Witness_59"", ""Contact_No"": ""03187073466""}]",Nawa Killi Area,30.229492,67.023742,2025-11-09T21:59:00,Victim intercepted and robbed at gunpoint.
User_497,03377827279,Motorcycle Theft,Medium,[],Hazara Town Area,30.169321,66.962445,2025-11-10T11:51:00,Bike stolen from outside the house.
User_984,03326426651,Robbery,High,"[{""Name"": ""Witness_31"", ""Contact_No"": ""03365956429""}, {""Name"": ""Witness_73"", ""Contact_No"": ""03415831381""}]",Cantonment Area,30.235466,67.026176,2025-11-10T18:12:00,Armed individuals looted the shop.
User_167,03143604783,Mobile Snatching,Low,"[{""Name"": ""Witness_38"", ""Contact_No"": ""03432765306""}]",Jinnah Road Area,30.211447,67.019411,2025-11-11T09:10:00,Phone snatched by two riders on a bike.
User_365,03197329650,Mobile Snatching,Medium,"[{""Name"": ""Witness_23"", ""Contact_No"": ""03108039516""}]",Sariab Road Area,30.136575,66.98752,2025-11-12T19:41:00,Phone snatched by two riders on a bike.
User_136,03363710221,Mobile Snatching,Low,"[{""Name"": ""Witness_26"", ""Contact_No"": ""03429318980""}]",Hazara Town Area,30.215278,66.935647,2025-11-13T08:39:00,Phone snatched by two riders on a bike.
User_662,03113912920,Car Theft,Medium,[],Hazara Town Area,30.173837,66.948939,2025-11-13T16:37:00,Car jacked from the market parking.
User_547,03135971534,Motorcycle Theft,Medium,"[{""Name"": ""Witness_99"", ""Contact_No"": ""03341866103""}]",Jinnah Road Area,30.199478,67.000128,2025-11-13T23:53:00,Bike stolen from outside the house.
User_399,03348454073,Mobile Snatching,Low,[],Satellite Town Area,30.228901,66.999265,2025-11-15T08:00:00,Phone snatched by two riders on a bike.
User_204,03309052136,Motorcycle Theft,Low,[],Cantonment Area,30.188605,67.034907,2025-11-18T09:01:00,Bike stolen from outside the house.
User_535,03417990459,Mobile Snatching,High,"[{""Name"": ""Witness_53"", ""Contact_No"": ""03424114561""}, {""Name"": ""Witness_64"", ""Contact_No"": ""03146122653""}, {""Name"": ""Witness_74"", ""Contact_No"": ""03473676290""}, {""Name"": ""Witness_22"", ""Contact_No"": ""03416614062""}]",Jinnah Road Area,30.195577,67.027784,2025-11-18T19:47:00,Phone snatched by two riders on a bike.
User_561,03267253650,Motorcycle Theft,Medium,[],Zarghoon Road Area,30.243373,66.99143,2025-11-20T13:38:00,Motorcycle lock broken at market parking.
User_638,03492188134,Robbery,High,"[{""Name"": ""Witness_24"", ""Contact_No"": ""03145134718""}, {""Name"": ""Witness_40"", ""Contact_No"": ""03101344470""}, {""Name"": ""Witness_87"", ""Contact_No"": ""03484336738""}]",Zarghoon Road Area,30.207247,67.016145,2025-11-21T09:31:00,Armed individuals looted the shop.
User_109,03396804982,Mobile Snatching,High,"[{""Name"": ""Witness_98"", ""Contact_No"": ""03402032152""}, {""Name"": ""Witness_22"", ""Contact_No"": ""03318762117""}, {""Name"": ""Witness_51"", ""Contact_No"": ""03427806943""}]",Satellite Town Area,30.213305,67.000961,2025-11-22T08:55:00,Phone snatched by two riders on a bike.
User_334,03357024677,Robbery,High,"[{""Name"": ""Witness_65"", ""Contact_No"": ""03193469709""}, {""Name"": ""Witness_42"", ""Contact_No"": ""03158093107""}, {""Name"": ""Witness_52"", ""Contact_No"": ""03102196059""}]",Hazara Town Area,30.196697,66.942742,2025-11-22T10:50:00,Armed individuals looted the shop.
User_308,03473340741,Robbery,High,"[{""Name"": ""Witness_35"", ""Contact_No"": ""03307807034""}, {""Name"": ""Witness_72"", ""Contact_No"": ""03381154379""}]",Satellite Town Area,30.222124,67.020013,2025-11-23T08:13:00,Victim intercepted and robbed at gunpoint.
User_464,03152379124,Mobile Snatching,Low,[],Sariab Road Area,30.147903,66.985403,2025-11-23T13:49:00,Phone snatched by two riders on a bike.
User_447,03128940051,Motorcycle Theft,Medium,"[{""Name"": ""Witness_19"", ""Contact_No"": ""03411591240""}]",Satellite Town Area,30.246573,67.001192,2025-11-23T15:19:00,Motorcycle lock broken at market parking.
User_107,03196738927,Motorcycle Theft,Medium,"[{""Name"": ""Witness_28"", ""Contact_No"": ""03197720758""}]",Hazara Town Area,30.177116,66.969588,2025-11-23T19:54:00,Bike stolen from outside the house.
User_910,03272121827,Mobile Snatching,Low,[],Satellite Town Area,30.217435,67.00558,2025-11-24T19:46:00,Phone snatched by two riders on a bike.
User_905,03131152115,Mobile Snatching,Low,"[{""Name"": ""Witness_61"", ""Contact_No"": ""03262591174""}]",Hazara Town Area,30.190339,66.936382,2025-11-24T22:20:00,Victim robbed of mobile while walking.
User_707,03134777027,Motorcycle Theft,Medium,"[{""Name"": ""Witness_27"", ""Contact_No"": ""03442433064""}]",Hazara Town Area,30.205991,66.906692,2025-11-25T08:39:00,Bike stolen from outside the house.
User_209,03124022710,Assault,Medium,[],Sariab Road Area,30.148897,66.974566,2025-11-25T09:48:00,Street fight resulting in moderate injuries.
User_462,03333466403,Robbery,Critical,"[{""Name"": ""Witness_64"", ""Contact_No"": ""03367030327""}, {""Name"": ""Witness_58"", ""Contact_No"": ""03109967364""}, {""Name"": ""Witness_43"", ""Contact_No"": ""03313195938""}, {""Name"": ""Witness_15"", ""Contact_No"": ""03234281572""}, {""Name"": ""Witness_45"", ""Contact_No"": ""03246922541""}]",Nawa Killi Area,30.233246,67.029266,2025-11-26T16:33:00,Victim intercepted and robbed at gunpoint.
User_478,03138140658,Mobile Snatching,Low,"[{""Name"": ""Witness_64"", ""Contact_No"": ""03266843757""}]",Satellite Town Area,30.21375,66.982477,2025-11-28T11:51:00,Phone snatched by two riders on a bike.
User_896,03148289265,Mobile Snatching,Low,[],Nawa Killi Area,30.21986,67.004321,2025-11-30T17:50:00,Victim robbed of mobile while walking.
User_745,03318280597,Mobile Snatching,Medium,[],Zarghoon Road Area,30.227741,67.014126,2025-12-01T17:22:00,Victim robbed of mobile while walking.
User_579,03155430940,Motorcycle Theft,Medium,"[{""Name"": ""Witness_36"", ""Contact_No"": ""03286096545""}]",Jinnah Road Area,30.193406,67.014295,2025-12-01T22:30:00,Bike stolen from outside the house.
User_973,03164123838,Mobile Snatching,Low,"[{""Name"": ""Witness_69"", ""Contact_No"": ""03402186704""}]",Jinnah Road Area,30.182175,67.026868,2025-12-02T07:50:00,Victim robbed of mobile while walking.
User_885,03315359877,Mobile Snatching,Low,[],Jinnah Road Area,30.181085,67.018182,2025-12-02T20:29:00,Phone snatched by two riders on a bike.
User_892,03414489164,Robbery,High,"[{""Name"": ""Witness_71"", ""Contact_No"": ""03318872401""}, {""Name"": ""Witness_70"", ""Contact_No"": ""03109492251""}]",Satellite Town Area,30.220311,66.998795,2025-12-03T12:28:00,Armed individuals looted the shop.
User_116,03179656570,Mobile Snatching,Low,[],Zarghoon Road Area,30.213869,66.975025,2025-12-05T16:55:00,Phone snatched by two riders on a bike.
User_988,03107500365,Car Theft,Medium,[],Cantonment Area,30.197901,67.003762,2025-12-05T18:40:00,Car jacked from the market parking.
User_191,03206659798,Mobile Snatching,Low,"[{""Name"": ""Witness_44"", ""Contact_No"": ""03362620862""}]",Satellite Town Area,30.209022,67.017657,2025-12-06T05:00:00,Victim robbed of mobile while walking.
User_843,03437875828,Motorcycle Theft,Medium,[],Cantonment Area,30.199011,67.021459,2025-12-06T12:04:00,Motorcycle lock broken at market parking.
User_236,03296157499,Motorcycle Theft,Medium,"[{""Name"": ""Witness_61"", ""Contact_No"": ""03104661534""}]",Zarghoon Road Area,30.218752,66.983346,2025-12-06T12:59:00,Motorcycle lock broken at market parking.
User_780,03449124164,Car Theft,Medium,[],Sariab Road Area,30.163422,66.985396,2025-12-06T13:03:00,Car jacked from the market parking.
User_840,03348265995,Robbery,Critical,"[{""Name"": ""Witness_82"", ""Contact_No"": ""03385330823""}, {""Name"": ""Witness_75"", ""Contact_No"": ""03187428328""}, {""Name"": ""Witness_92"", ""Contact_No"": ""03126514916""}, {""Name"": ""Witness_94"", ""Contact_No"": ""03269845081""}, {""Name"": ""Witness_47"", ""Contact_No"": ""03235735917""}]",Jinnah Road Area,30.197514,67.011665,2025-12-06T20:40:00,Armed individuals looted the shop.
User_521,03473627239,Motorcycle Theft,Medium,"[{""Name"": ""Witness_28"", ""Contact_No"": ""03275965439""}]",Jinnah Road Area,30.178823,66.99697,2025-12-07T15:57:00,Motorcycle lock broken at market parking.
User_144,03338058008,Motorcycle Theft,Medium,"[{""Name"": ""Witness_70"", ""Contact_No"": ""03286333570""}]",Hazara Town Area,30.159005,66.946371,2025-12-09T15:19:00,Motorcycle lock broken at market parking.
User_604,03308617005,Motorcycle Theft,Medium,[],Zarghoon Road Area,30.211629,67.018866,2025-12-10T18:20:00,Bike stolen from outside the house.
User_462,03474767814,Motorcycle Theft,Medium,"[{""Name"": ""Witness_54"", ""Contact_No"": ""03311380946""}]",Cantonment Area,30.193824,67.041697,2025-12-11T15:27:00,Motorcycle lock broken at market parking.
User_630,03176625750,Car Theft,Medium,[],Nawa Killi Area,30.23739,67.02285,2025-12-11T17:38:00,Car jacked from the market parking.
User_268,03353244464,Mobile Snatching,Medium,[],Satellite Town Area,30.224237,66.994512,2025-12-11T17:46:00,Phone snatched by two riders on a bike.
User_419,03453685244,Motorcycle Theft,Medium,[],Satellite Town Area,30.223738,66.998619,2025-12-11T21:41:00,Motorcycle lock broken at market parking.
User_415,03311286181,Motorcycle Theft,Medium,"[{""Name"": ""Witness_47"", ""Contact_No"": ""03407651545""}]",Zarghoon Road Area,30.243459,67.017735,2025-12-13T17:55:00,Motorcycle lock broken at market parking.
User_176,03253852705,Assault,Low,"[{""Name"": ""Witness_79"", ""Contact_No"": ""03202368708""}]",Cantonment Area,30.201945,67.02726,2025-12-15T17:26:00,Physical altercation outside a local cafe.
User_425,03374400104,Car Theft,Medium,[],Nawa Killi Area,30.220612,67.012169,2025-12-17T17:13:00,Parked vehicle stolen overnight.
User_901,03101857342,Mobile Snatching,Low,[],Cantonment Area,30.221749,67.043267,2025-12-17T18:44:00,Phone snatched by two riders on a bike.
User_533,03175092338,Robbery,High,"[{""Name"": ""Witness_53"", ""Contact_No"": ""03245530940""}, {""Name"": ""Witness_50"", ""Contact_No"": ""03205473811""}]",Sariab Road Area,30.172035,66.987963,2025-12-17T22:05:00,Armed individuals looted the shop.
User_535,03216070706,Robbery,High,"[{""Name"": ""Witness_89"", ""Contact_No"": ""03313876981""}, {""Name"": ""Witness_81"", ""Contact_No"": ""03145843950""}]",Nawa Killi Area,30.20624,66.988275,2025-12-17T22:23:00,Armed individuals looted the shop.
User_714,03407832674,Car Theft,Medium,"[{""Name"": ""Witness_76"", ""Contact_No"": ""03111086606""}]",Jinnah Road Area,30.20126,67.000085,2025-12-19T09:49:00,Car jacked from the market parking.
User_584,03395180373,Mobile Snatching,High,"[{""Name"": ""Witness_67"", ""Contact_No"": ""03268779720""}, {""Name"": ""Witness_81"", ""Contact_No"": ""03471904944""}]",Satellite Town Area,30.222861,67.001691,2025-12-19T14:46:00,Victim robbed of mobile while walking.
User_486,03324216291,Motorcycle Theft,Medium,[],Sariab Road Area,30.125941,66.984141,2025-12-21T08:03:00,Bike stolen from outside the house.
User_441,03213408366,Mobile Snatching,Low,[],Hazara Town Area,30.196857,66.952291,2025-12-21T15:12:00,Phone snatched by two riders on a bike.
User_700,03342354823,Assault,Medium,"[{""Name"": ""Witness_52"", ""Contact_No"": ""03257308543""}]",Nawa Killi Area,30.237447,66.992854,2025-12-21T18:57:00,Street fight resulting in moderate injuries.
User_751,03197875256,Motorcycle Theft,Medium,"[{""Name"": ""Witness_12"", ""Contact_No"": ""03245028460""}]",Zarghoon Road Area,30.233737,67.000415,2025-12-22T11:08:00,Bike stolen from outside the house.
User_884,03436314223,Motorcycle Theft,Medium,[],Cantonment Area,30.175092,67.029614,2025-12-23T09:13:00,Bike stolen from outside the house.
User_633,03232613987,Robbery,High,"[{""Name"": ""Witness_60"", ""Contact_No"": ""03157003406""}, {""Name"": ""Witness_18"", ""Contact_No"": ""03426192998""}, {""Name"": ""Witness_39"", ""Contact_No"": ""03352563511""}, {""Name"": ""Witness_42"", ""Contact_No"": ""03391472509""}]",Hazara Town Area,30.181569,66.952944,2025-12-23T21:30:00,Victim intercepted and robbed at gunpoint.
User_489,03294901329,Robbery,High,"[{""Name"": ""Witness_75"", ""Contact_No"": ""03314276589""}, {""Name"": ""Witness_90"", ""Contact_No"": ""03206132853""}, {""Name"": ""Witness_12"", ""Contact_No"": ""03283001413""}]",Cantonment Area,30.197257,67.016624,2025-12-24T11:38:00,Armed individuals looted the shop.
